ATLASIDX	31	updates	all	1787919519	1788525667	49697	dlKpOL5EeA==
W	57126	11364	4
W	6891	260799	6
W	68490	4770	3
W	20504	819557	3
W	6892	385163	5
W	99527	2896	0
W	82822	11076	0
W	22465	6640	5
W	161643	393	2
W	129050	4889	0
W	31776	2848	0
W	44565	18875	0
W	138489	8007	0
W	38914	133784	0
W	49771	83294	0
W	39943	82889	0
W	43463	4339	0
W	72183	124483	0
W	85814	1916	0
W	53403	25598	0
W	33761	7374	0
W	80442	11050	0
W	71197	19483	0
W	6896	479	4
W	6897	547803	0
W	165953	8719	1
W	29328	168821	0
W	111561	10506	0
W	56138	2215	3
W	66695	16889	0
W	74044	45032	0
W	42918	57082	0
W	72638	1414	0
W	29895	67745	0
W	95574	1077	0
W	73115	24963	4
W	46053	77103	0
W	40028	36592	0
W	164885	72	2
W	26343	81719	3
W	82776	8449	0
W	92263	541	0
W	125118	34439	0
W	74316	2685	0
W	34798	3425	0
W	57204	1728	0
W	6906	174454	0
W	6907	28631	0
W	64019	258071	0
W	26804	115203	0
W	35741	171212	4
W	139663	4263	0
W	26519	13469	3
W	6909	370255	5
W	64061	11064	0
W	149035	1552	0
W	74246	3894	1
W	89839	2755	0
W	6912	468960	0
W	68079	1975	2
W	44970	4724	0
W	57299	133075	3
W	47087	23217	0
W	150661	952	0
W	79852	37790	1
W	48546	25024	0
W	6915	84060	5
W	6916	31838	0
W	72843	509	0
W	165798	89487	3
W	35302	6051	0
W	36927	66415	4
W	21679	53406	0
W	60754	2848	0
W	153706	3611	0
W	32430	44206	0
W	141370	8941	0
W	33714	106006	0
W	137755	4441	3
W	54939	60500	2
W	59771	30502	0
W	152946	1301	0
W	36284	27045	0
W	47509	31047	2
W	140667	7214	2
W	66215	38447	0
W	49663	34782	3
W	39777	35508	0
W	69372	5808	0
W	43581	68066	3
W	54354	28037	0
W	50039	2566	2
W	49826	45226	3
W	29261	6427	0
W	49799	18299	0
W	51418	9370	0
W	60214	105652	2
W	54112	72304	0
W	40374	66483	3
W	28438	42335	4
W	35394	21697	0
W	50858	76086	0
W	65744	1474	0
W	74435	107015	4
W	167828	1143	0
W	117765	553	0
W	35228	6847	0
W	31897	7080	2
W	140223	17102	0
W	74519	197926	0
W	54398	189977	0
W	76667	164124	0
W	21092	3601	0
W	39704	47595	0
W	6929	564268	0
W	29193	64950	3
W	108381	19654	0
W	62892	110614	3
W	92955	1153	0
W	39516	2392	0
W	103915	17805	0
W	53101	3551	2
W	6931	149952	6
W	49927	281344	0
W	74250	1519	0
W	49454	7791	0
W	154768	108	3
W	52890	36484	3
W	140856	3112	0
W	73111	4665	3
W	6937	698346	0
W	123817	710	0
W	139445	579	0
W	39387	104151	0
W	104281	10458	1
W	166069	11539	3
W	6940	62220	0
W	44240	295	0
W	64248	23387	0
W	26545	3692	0
W	40029	2089	4
W	33002	11857	3
W	106802	22928	0
W	29756	116315	0
W	33190	21948	0
W	164923	757	0
W	75287	3007	0
W	52220	87082	0
W	82866	2603	0
W	157516	2172	0
W	29351	6508	4
W	70343	711	3
W	74588	7175	0
W	73636	4549	0
W	6954	20930	0
W	37389	15666	0
W	52599	174371	4
W	67237	342	0
W	83444	12108	0
W	50001	302	0
W	22244	13454	3
W	6956	69	1
W	21285	90601	5
W	6957	82050	2
W	6958	443867	0
W	44831	45570	0
W	37879	595	0
W	64260	19399	0
W	64032	13321	0
W	32617	378158	4
W	157227	9417	3
W	53029	47309	0
W	91269	62122	0
W	57568	99737	0
W	57423	13797	0
W	79145	23726	0
W	42568	3049	0
W	6961	217840	0
W	65022	22831	1
W	29044	160021	0
W	29301	7376	0
W	63935	38491	0
W	81305	37856	0
W	72077	56724	0
W	70696	38020	0
W	126464	2362	0
W	66322	14842	0
W	164325	499	0
W	21030	6394	0
W	57281	1420	0
W	54033	3795	0
W	34279	2702	0
W	57138	7853	0
W	69459	1407	0
W	26374	68811	0
W	29194	8476	4
W	82911	1923	0
W	26805	85721	5
W	64641	1645	3
W	45301	66387	0
W	6967	63179	0
W	6968	30998	4
W	43945	2168	3
W	37161	134215	0
W	6972	27257	0
W	97727	466	0
W	38671	182051	0
W	72057	190	0
W	92095	9533	0
W	32234	7303	0
W	22638	919	0
W	38783	4078	0
W	62221	399184	0
W	6973	1086592	0
W	40994	1634	3
W	42699	9685	0
W	40067	5622	0
W	37399	30944	0
W	6975	8786	0
W	53486	7273	0
W	6976	7540	0
W	55141	11711	0
W	111407	15709	0
W	73688	55626	0
W	127900	12754	0
W	28374	6375	0
W	53041	4234	0
W	40045	68213	3
W	104178	1396	0
W	61770	850	2
W	52961	6915	0
W	49602	132871	0
W	101368	9040	0
W	121385	55	3
W	113533	8031	0
W	69929	6416	0
W	70143	3649	0
W	6979	297064	0
W	6982	245980	5
W	48481	34171	0
W	149931	4516	0
W	126051	2949	3
W	87838	1347	0
W	54682	21104	0
W	61208	2278	4
W	70647	25279	1
W	58734	29096	0
W	140589	972	0
W	70223	1175	0
W	80929	17781	0
W	6986	2078	3
W	77589	9256	0
W	115739	4082	0
W	37282	5542	0
W	121437	1661	0
W	59570	165	0
W	71259	2517	0
W	70636	44567	0
W	69101	108182	0
W	157221	148	0
W	108686	3091	0
W	6989	66	0
W	72003	152408	0
W	6990	13612	0
W	6992	62854	0
W	53352	441	0
W	148552	6660	0
W	101621	354	0
W	6993	10449848	0
W	53148	616	2
W	32100	64468	0
W	62553	34237	2
W	63459	2756	3
W	49890	1914	0
W	26566	11484	4
W	135522	33	0
W	165427	4860	0
W	38791	60781	4
W	6994	127508	0
W	6995	100553	0
W	70209	19934	0
W	65052	2700	0
W	36267	6356	0
W	6996	7964	0
W	58759	25448	0
W	26318	73624	0
W	42798	4589	0
W	26529	90952	0
W	108960	6836	0
W	57447	5638	0
W	66148	29274	0
W	21769	391329	4
W	32521	12033	3
W	7004	17926	0
W	168043	16	0
W	139310	36	0
W	120794	7552	0
W	40375	39817	0
W	7008	59438	0
W	31173	1446	0
W	80500	7324	3
W	74686	24551	0
W	7010	140929	4
W	63546	19960	0
W	32597	168196	0
W	63086	8382	0
W	111569	1304	0
W	28263	176808	0
W	30673	138563	0
W	7013	441114	0
W	86667	8843	2
W	31174	64349	0
W	73485	15933	3
W	22409	2533	0
W	41326	7081	0
W	112142	643	0
W	93549	33209	0
W	68626	5656	0
W	53404	3190	0
W	43318	22550	4
W	81843	8137	0
W	48940	21888	0
W	151634	36	3
W	60203	14515	5
W	35395	3774	0
W	47464	34950	0
W	74399	1054	0
W	60092	415	0
W	7021	68165	0
W	55366	7704	0
W	94274	8144	0
W	125564	6617	0
W	51231	601912	0
W	7022	107775	0
W	47496	122043	4
W	24878	2292	3
W	39081	104105	3
W	55684	16703	0
W	134228	8685	0
W	60573	81425	0
W	7024	1515480	0
W	61905	1111	0
W	35775	20576	0
W	38520	454866	0
W	57944	58159	3
W	77135	210789	0
W	46777	85468	0
W	35714	653365	4
W	37746	144905	0
W	46832	48578	0
W	110353	387	0
W	21945	1491	2
W	122614	3438	0
W	52539	18776	0
W	126763	1379	0
W	40158	8226	0
W	7033	2924	0
W	66720	37949	0
W	31175	107282	0
W	7035	549583	0
W	128238	110	0
W	40111	185616	3
W	64704	1184	0
W	33372	4583	0
W	7037	765253	0
W	43705	194770	0
W	73759	10686	0
W	34615	68464	0
W	35546	518909	0
W	104139	5418	0
W	7039	2356713	0
W	114752	6928	0
W	58465	2312	0
W	66401	527	3
W	158398	116	0
W	41086	8567	0
W	69081	2217	1
W	81306	18166	0
W	43516	5713	0
W	127818	1748	0
W	103384	1043	0
W	55728	19299	0
W	7044	671280	0
W	65672	15483	0
W	36066	87447	0
W	41410	194267	0
W	101054	1569	0
W	135101	767	0
W	124486	2303	0
W	7045	9301	0
W	21798	7259	0
W	75537	2946	0
W	51631	6600	0
W	145154	12	0
W	84914	23277	0
W	56766	1186	0
W	53353	20119	0
W	21557	9467	2
W	100236	715	0
W	58466	12873	0
W	67381	8860	0
W	47015	61631	0
W	123782	2916	0
W	53425	838	4
W	7053	19151	3
W	22312	269706	0
W	40588	88438	3
W	33948	68232	0
W	32952	34087	0
W	33486	20366	4
W	22466	90730	0
W	28361	1771	0
W	72008	156769	0
W	51796	55767	0
W	128477	494	0
W	69687	199	0
W	157714	12947	3
W	73333	20986	0
W	57405	12770	3
W	34642	124270	0
W	7054	7894	0
W	47778	4881	0
W	114005	69128	0
W	7055	562860	4
W	37348	30678	0
W	75239	742	0
W	139446	2869	0
W	45010	4313	3
W	42360	6686	3
W	7058	13492	0
W	55188	5815	0
W	20687	2233	0
W	46518	29747	0
W	102144	30424	0
W	166619	90	1
W	129682	3096	0
W	60895	61457	0
W	101469	71	0
W	51271	3426	0
W	37275	49927	3
W	83776	1167	0
W	39355	236563	0
W	44429	20939	0
W	23219	12187	0
W	35264	174310	0
W	38672	2866	3
W	22641	1029	4
W	31206	37199	0
W	65042	2119	0
W	7065	109890	6
W	128297	19765	0
W	7066	9336	0
W	48983	587	0
W	7069	84874	0
W	7070	5407	4
W	42484	12441	0
W	28182	20757	0
W	7072	41714	0
W	114411	6453	0
W	41411	9506	0
W	34672	40648	0
W	47782	31503	0
W	7075	72462	5
W	7077	18750	0
W	111683	30229	0
W	46135	48671	0
W	65382	2127	0
W	38278	41986	0
W	72857	2677	0
W	7079	8587	0
W	36268	259673	0
W	126388	13353	1
W	108961	13918	0
W	38723	34346	0
W	118701	2731	0
W	39017	125846	0
W	102917	1225	0
W	46222	3911	0
W	149493	3273	0
W	57864	5228	0
W	80410	5276	0
W	48396	66103	0
W	69318	4118	0
W	57620	2795	0
W	7088	128626	0
W	68715	28788	0
W	31300	40	3
W	7090	157620	0
W	73746	876	0
W	118364	3551	0
W	22642	2950	0
W	29302	178842	0
W	7093	69411	5
W	7095	281673	0
W	20505	56005	0
W	128000	1089	0
W	39993	3308	0
W	65732	2524	2
W	133511	960	2
W	7098	1341	0
W	38604	16416	0
W	67314	21854	0
W	51994	32871	0
W	7101	53418	0
W	124267	440	0
W	39305	4756	0
W	60999	81213	0
W	86809	2329	0
W	52386	483619	4
W	36269	19827	0
W	73672	6346	0
W	38784	33532	0
W	21419	542203	0
W	31749	42434	0
W	46148	314615	4
W	20566	38156	0
W	89713	76133	0
W	7108	5874	0
W	67382	7641	0
W	56217	11209	0
W	58549	29450	0
W	65230	1216	0
W	97116	837	0
W	7110	12838	5
W	57806	131475	0
W	52079	18570	0
W	64520	208459	0
W	29610	13983	2
W	55930	4637	0
W	128770	12864	0
W	124268	1936	2
W	71383	18263	0
W	136859	22	0
W	40400	149807	3
W	127470	201	0
W	94556	257	0
W	33099	22785	2
W	38035	53621	0
W	44436	41737	0
W	73101	4773	4
W	68486	3077	0
W	35142	11635	0
W	87381	5244	0
W	7116	394694	0
W	60131	79149	0
W	90517	2909	0
W	20506	432749	3
W	51904	773	0
W	121690	25770	0
W	99472	5885	0
W	66953	10507	0
W	73155	9305	0
W	7120	260368	0
W	26697	68734	4
W	22942	120	0
W	51128	420	3
W	41556	21769	3
W	62438	6974	0
W	21511	47399	0
W	50416	396	0
W	61457	189839	0
W	41197	15592	0
W	39082	59330	0
W	127751	136	0
W	32101	6142	1
W	127314	937	0
W	42251	45650	0
W	7122	147210	0
W	20339	149517	0
W	32972	16169	0
W	54365	1540	0
W	36941	29528	0
W	100702	14187	0
W	50738	4834	0
W	138896	1174	0
W	50708	143540	0
W	143545	927	0
W	53543	20239	0
W	53609	42544	0
W	39122	1362	0
W	136063	509	0
W	121396	6502	3
W	7125	466	0
W	64167	291160	0
W	134452	10550	0
W	7128	266209	0
W	32665	11929	0
W	40174	65944	4
W	47747	3404	0
W	53149	53171	2
W	56637	10699	0
W	31334	24624	0
W	48338	31603	0
W	45035	25128	0
W	7129	26608	4
W	7130	1599	0
W	24919	66208	0
W	106847	13	0
W	64524	30797	0
W	58319	1843	0
W	41181	145529	0
W	55433	8122	0
W	40266	54285	0
W	166941	1354	0
W	73637	34921	2
W	75067	1654	0
W	33715	4058	0
W	20293	30904	4
W	31098	38530	4
W	87098	2705	0
W	153382	336	1
W	51043	1645	0
W	24852	54086	3
W	70286	5385	0
W	123964	2157	0
W	7133	276753	0
W	127845	1546	2
W	75529	4940	2
W	63253	10042	0
W	127960	1169	1
W	71772	46645	0
W	74556	13935	0
W	7138	3343	0
W	89189	2570	0
W	69819	10878	0
W	73494	454	0
W	46086	190025	0
W	134307	184	0
W	66249	105109	0
W	21093	509969	0
W	59895	40939	0
W	7144	29866	0
W	63857	4546	0
W	59808	6242	0
W	33667	24499	0
W	129326	4177	0
W	44036	2359	0
W	48961	52804	4
W	160529	112	0
W	82797	7168	0
W	23259	27439	0
W	56372	13857	0
W	69537	27345	0
W	48398	1146	0
W	37985	26907	0
W	68515	8392	0
W	22360	449392	0
W	7150	104212	0
W	42872	30058	0
W	31926	46768	0
W	139841	6004	0
W	167179	101	3
W	124416	2223	0
W	69398	394	0
W	55541	15410	0
W	41735	54345	0
W	62886	7975	0
W	59412	6672	0
W	7153	604017	4
W	33863	17991	0
W	39778	30513	0
W	7156	1122	0
W	40304	39441	2
W	127938	2735	0
W	7158	990	3
W	36928	31842	0
W	101015	1075	0
W	139517	7617	0
W	30719	49928	0
W	30720	43805	0
W	29131	143	0
W	7161	263	0
W	55906	31788	0
W	79736	42131	0
W	21094	36770	0
W	128346	2398	3
W	59574	217	0
W	20637	55207	2
W	32333	90919	2
W	21031	52440	4
W	7167	2408	0
W	22361	16389	0
W	74436	36515	0
W	21512	50822	4
W	45128	101157	0
W	58486	5232	0
W	48718	8451	3
W	20388	10335	0
W	135698	1438	0
W	7171	287	0
W	26613	329353	0
W	7172	348911	0
W	72995	7796	4
W	69720	12599	2
W	55971	8351	0
W	31079	4103	0
W	32475	62393	0
W	28404	64291	5
W	87541	10860	0
W	7174	25607	3
W	48886	485	3
W	126133	18637	0
W	7175	262465	0
W	146642	7688	4
W	42941	729	0
W	62307	1930	0
W	124033	2256	2
W	60437	400148	0
W	61183	11157	0
W	40434	1264	0
W	33846	9836	0
W	52107	102366	0
W	61220	498	0
W	50548	3282	0
W	20863	3465	0
W	106848	1421	0
W	22467	139646	0
W	56334	112461	0
W	72615	24800	4
W	33205	40001	0
W	62806	3371	0
W	60350	7147	2
W	49790	788	0
W	20507	26981	5
W	78657	27954	0
W	7183	143359	0
W	7184	618151	5
W	75655	29680	0
W	7185	91859	3
W	129327	1615	0
W	7189	22065	0
W	7190	636847	0
W	107975	5280	0
W	22203	2215	4
W	49209	9456	0
W	57003	33575	0
W	7192	780137	0
W	61986	4688	0
W	43995	3835	0
W	64630	5105	0
W	85704	46888	0
W	7194	4969	0
W	57611	761	0
W	64084	2060	2
W	41557	357691	0
W	85321	29688	0
W	49166	23139	0
W	40176	9744	0
W	164876	7395	4
W	66928	3391	0
W	41053	8247	0
W	55208	5536	2
W	36514	2603	0
W	32451	24735	0
W	74197	21182	0
W	133702	4635	0
W	83708	5218	0
W	28405	64478	0
W	85845	1481	0
W	62743	78086	0
W	23298	34573	3
W	51905	5256	0
W	45768	51299	2
W	61265	42018	0
W	22646	20336	0
W	21183	28583	0
W	7205	8739	0
W	63829	3768	4
W	39465	3380	3
W	7207	2640	4
W	22159	468	3
W	69487	15625	0
W	159442	1280	0
W	83976	26968	0
W	84252	220	0
W	7211	784	0
W	37761	368089	0
W	127891	14921	0
W	39103	1512	0
W	131421	30644	0
W	28109	3330	0
W	26546	31535	0
W	7216	226067	0
W	32460	48352	0
W	7219	21686	0
W	7220	1512980	5
W	7221	541753	0
W	7222	3402	1
W	7223	7963	0
W	7224	2338	0
W	76589	121240	0
W	102960	1701	0
W	112798	1223	0
W	111408	3914	0
W	7225	10514	5
W	70253	10853	0
W	36461	13057	0
W	62308	23225	0
W	37311	280200	4
W	41836	152	0
W	22245	290865	5
W	85200	184	0
W	74708	1306	2
W	7229	303703	0
W	60643	22748	3
W	49136	2954	0
W	59398	13463	2
W	76569	60877	0
W	46021	1282	0
W	113136	9365	0
W	41371	2374	0
W	22313	60858	0
W	7233	18386	0
W	44349	11813	0
W	29896	41920	0
W	148023	4352	0
W	54486	27123	0
W	77927	16309	0
W	67845	29447	0
W	65601	6931	0
W	136507	33258	0
W	24937	376308	0
W	35638	72994	0
W	128245	2158	2
W	100877	2255	0
W	55163	11411	3
W	26826	51421	0
W	40567	170775	0
W	7238	5344160	0
W	59057	572	0
W	47597	11643	0
W	53759	38086	0
W	52901	328	0
W	44649	2062	0
W	40797	25586	0
W	110766	542	0
W	36994	24486	0
W	33880	110032	0
W	7242	60590	0
W	56373	9925	0
W	59383	214437	0
W	97118	2037	0
W	148627	30707	0
W	7246	5594	3
W	7247	320888	0
W	56119	4849	0
W	60721	648	0
W	46561	408800	4
W	73221	396	0
W	57874	20479	0
W	78769	15738	0
W	87779	1342	0
W	72588	1923	0
W	128013	1756	0
W	70613	20318	0
W	68953	8313	0
W	33881	60941	0
W	7251	2513748	6
W	21659	140566	0
W	35396	31761	0
W	97056	5710	0
W	51933	9758	0
W	7253	16842	0
W	7254	2257694	0
W	32373	39383	0
W	71004	48077	0
W	61784	44	0
W	78191	35018	0
W	7255	198910	4
W	128340	76	3
W	7257	334686	0
W	57300	11252	0
W	36942	12155	4
W	121679	5158	0
W	74335	31161	0
W	110570	3268	0
W	25833	94642	5
W	80774	4768	0
W	157517	66	0
W	21286	65529	0
W	20454	231126	0
W	33882	15373	0
W	37762	15879	0
W	50616	37750	0
W	74709	3126	0
W	7270	717744	0
W	7271	13467	0
W	45124	143371	0
W	66263	797	4
W	7273	137822	0
W	64502	73437	0
W	67784	34882	0
W	39718	6043	0
W	109152	313	0
W	131377	1709	0
W	7274	1318	0
W	42135	17660	0
W	141415	18796	4
W	76668	137296	2
W	35639	3166	0
W	84515	1909	0
W	134126	2742	0
W	68098	2773	0
W	125210	55068	0
W	74841	20515	0
W	119134	1539	0
W	51583	126178	0
W	35191	6413	0
W	7276	1440	0
W	38332	1934	0
W	54487	857069	0
W	61448	1013	2
W	44453	1779	0
W	63939	5440	3
W	46050	1935	0
W	53383	2409	0
W	32562	31383	0
W	81554	27571	0
W	20567	212741	4
W	73822	1987	0
W	51718	22395	0
W	86759	7385	0
W	149211	2860	2
W	7278	79343	0
W	75100	5938	0
W	7279	509727	0
W	36617	1705	0
W	7281	188	1
W	45979	44624	0
W	111570	6649	0
W	157518	40	0
W	43492	1399	0
W	63402	15873	0
W	54897	9711	0
W	40606	4466	2
W	25762	202914	5
W	7287	34918	0
W	7288	165493	0
W	160337	4608	0
W	7289	351726	0
W	49912	50840	0
W	36582	88715	0
W	117311	3890	0
W	7292	3130	0
W	41276	14085	0
W	86402	1598	0
W	83986	15703	0
W	61956	20306	0
W	7295	1545	0
W	31822	47681	0
W	20894	736	0
W	39837	20646	0
W	61570	19235	0
W	56806	99295	0
W	70808	2352	0
W	7297	3261	0
W	74523	37593	0
W	57857	3881	0
W	33502	2195	0
W	53600	13791	0
W	60325	32789	3
W	137655	2371	0
W	131795	21523	0
W	7299	58275	5
W	64827	7514	0
W	72570	24820	0
W	97276	1263	0
W	40128	24689	0
W	7301	37791	0
W	112100	6595	0
W	7302	82476	0
W	34833	67976	2
W	54513	61483	0
W	59970	54308	0
W	7305	350056	5
W	80622	14670	0
W	23408	51	0
W	124837	4235	0
W	51982	310097	0
W	7308	7451	0
W	32563	285366	0
W	63878	21297	0
W	22204	51718	5
W	37077	5810	2
W	115704	83	0
W	41947	3278	0
W	30005	55910	3
W	120578	2666	0
W	78854	14243	5
W	42829	25513	4
W	65011	12749	0
W	50417	629	3
W	134776	1914	1
W	75443	11351	0
W	7309	145245	0
W	38978	2017	3
W	73136	3781	0
W	58343	9920	0
W	7310	66566	0
W	53075	174294	4
W	7311	2360	0
W	77900	12340	0
W	54366	3027	0
W	7312	1001	0
W	29919	16694	0
W	131955	1484	0
W	101766	5020	0
W	22314	3094	0
W	159025	94	0
W	73200	5454	0
W	53196	3934	0
W	7314	27873	0
W	121068	1084	1
W	7316	3524	0
W	113558	1381	0
W	161496	1245	0
W	40893	11447	0
W	112101	4865	0
W	7318	25364	3
W	111509	1285	0
W	43220	269342	0
W	51446	28224	0
W	7319	13237	0
W	30689	33509	3
W	92959	486	0
W	107456	1329	0
W	7326	24938	4
W	99532	5169	0
W	69050	20303	4
W	97889	1296	0
W	7328	25398	0
W	29920	34314	0
W	115239	1327	0
W	127924	5210	0
W	54940	32896	4
W	38269	45309	4
W	51593	5977	0
W	47016	3439	0
W	65188	212692	3
W	33659	221165	0
W	79857	2502	0
W	7331	56997	0
W	30721	242935	0
W	58433	5815	4
W	66140	7065	0
W	23260	35776	0
W	166499	1775	0
W	78433	26982	1
W	36189	51070	0
W	60316	70893	0
W	47598	884	0
W	43276	11131	0
W	69416	477	0
W	71025	116	0
W	54898	1351	4
W	81203	67483	1
W	7337	278	3
W	7338	243382	0
W	41148	8344	0
W	66864	2046	0
W	21400	46574	0
W	7342	212098	0
W	108718	3162	0
W	69658	19108	0
W	41221	22075	3
W	45350	58500	4
W	88042	721	0
W	132100	166	0
W	39374	3363	0
W	7347	38293	0
W	48631	49903	0
W	117462	1194	0
W	62254	20963	0
W	59492	35786	0
W	102131	62162	0
W	157440	385	0
W	7349	16268	0
W	22268	3314	0
W	73009	371	0
W	7350	57104	0
W	7351	104490	5
W	32282	48936	0
W	56738	6993	0
W	77877	8590	2
W	45278	48490	0
W	61463	1387	0
W	70422	86033	0
W	149541	733	0
W	54824	10028	0
W	43277	3179	0
W	7353	885112	0
W	29868	8260	0
W	23132	251418	0
W	83517	1685	0
W	160682	4523	2
W	54094	22004	0
W	39104	819	0
W	80185	81650	0
W	61129	1867	0
W	66428	577	0
W	88946	17423	0
W	74484	433	0
W	25783	3664	3
W	59277	433	0
W	7363	210397	0
W	80041	21250	0
W	70634	61830	0
W	59935	4563	4
W	73476	44649	0
W	109991	6732	0
W	113863	15109	0
W	62439	54	0
W	28088	202616	0
W	7364	7197	4
W	50739	670	2
W	87949	3323	0
W	71026	339	4
W	7366	766313	0
W	94248	16181	0
W	39439	19361	0
W	7367	20396	0
W	49092	1398	2
W	144615	922	0
W	107931	1706	0
W	89842	1759	0
W	39957	26094	0
W	166556	812	1
W	59102	43523	0
W	65836	593	0
W	50688	41511	1
W	7369	227118	5
W	59701	54127	0
W	53760	5456	0
W	133962	3839	0
W	30674	8134	2
W	64971	9392	0
W	7372	16760	0
W	43990	355408	0
W	109992	14329	0
W	38534	29883	0
W	7374	162788	0
W	50040	4788	0
W	62383	31367	0
W	138414	4557	0
W	7375	39219	0
W	45063	37664	0
W	20252	340945	6
W	7377	471	0
W	40046	16307	0
W	7378	3531	0
W	96354	10925	0
W	48804	275	0
W	30006	123620	4
W	37851	93607	3
W	7384	6303	0
W	7385	686	0
W	72130	471533	0
W	26567	281728	3
W	39849	3191	0
W	46586	14383	0
W	113491	1790	0
W	7387	7887	0
W	59779	14826	0
W	7389	939379	0
W	117613	9923	0
W	122729	1826	0
W	32137	8594	0
W	45991	1412	0
W	21322	1088	0
W	57877	62034	0
W	59521	4927	0
W	89321	9770	0
W	7392	32093	0
W	7393	84924	0
W	135359	5134	0
W	44005	4453	0
W	21095	21286	4
W	31151	12388	0
W	75281	2452	0
W	64168	9084	0
W	47465	3374	0
W	49526	436	3
W	110061	1453	0
W	38351	6880	0
W	160834	739	0
W	157455	1330	4
W	37422	48671	0
W	147797	1888	3
W	20568	51390	0
W	131305	6534	0
W	65911	4802	0
W	7401	62700	0
W	115672	124	1
W	20389	51198	4
W	66234	4842	0
W	7403	2367	0
W	30616	12690	4
W	122705	692	0
W	26599	28700	0
W	7408	3226866	5
W	39306	101570	0
W	126389	2328	3
W	62804	987	0
W	7410	639703	0
W	70536	8389	0
W	7412	9957504	7
W	25784	6647	0
W	162440	273	0
W	89998	21060	0
W	146658	381	0
W	7414	20499	0
W	73349	60	3
W	31270	155489	0
W	108980	5206	0
W	39126	296	0
W	65948	12645	0
W	30051	10961	0
W	40141	68680	0
W	103622	925	0
W	45992	344160	0
W	57922	4584	0
W	139935	3489	2
W	64913	32655	0
W	52937	4254	0
W	52915	10490	0
W	7418	893796	0
W	55859	15889	0
W	46028	220393	0
W	22946	6337	0
W	54621	28571	0
W	58544	11555	3
W	41211	10410	2
W	61655	26350	0
W	7421	5721202	0
W	48571	51656	0
W	83282	8050	0
W	145975	218	0
W	33583	85704	3
W	140673	2292	0
W	99584	3410	0
W	21770	31790	3
W	7425	11407	0
W	72261	5884	0
W	43614	18789	0
W	90886	3096	0
W	7428	12971541	5
W	35379	7752	0
W	22947	27131	5
W	61357	24609	0
W	7430	485588	3
W	7431	172785	0
W	7432	710851	0
W	45775	127058	4
W	46982	5121	0
W	128328	13133	0
W	80775	7824	0
W	63063	1129	0
W	58860	65856	1
W	70600	30804	0
W	57879	276	0
W	45519	2834	0
W	20983	251678	0
W	34741	3051	0
W	68396	14195	0
W	38521	95475	0
W	28210	156602	0
W	41054	44837	0
W	114499	30628	0
W	47992	83068	4
W	69455	70356	0
W	67697	27274	0
W	142509	1250	1
W	71070	7605	0
W	59004	62131	4
W	7442	2393195	0
W	64699	16255	0
W	7443	2796	0
W	31777	6350	0
W	7444	182029	0
W	57793	13160	0
W	7445	178069	0
W	49681	237673	3
W	62400	5836	3
W	55417	38546	0
W	22270	2181	0
W	20773	22751	0
W	147827	8367	0
W	68964	15157	0
W	87950	3967	0
W	122271	11703	0
W	68759	49409	4
W	7451	25026	4
W	7452	369	0
W	31335	584	2
W	22650	5104	0
W	25880	65545	0
W	123977	265	0
W	60536	127336	0
W	52372	22292	0
W	7453	93759	0
W	52129	124112	0
W	40444	1627	1
W	7455	17037	0
W	7456	328327	6
W	61883	30770	3
W	151671	584	0
W	36107	90947	0
W	52916	1554	0
W	42633	8229	0
W	7457	14404	0
W	55896	32028	2
W	21198	11231	4
W	104515	3735	0
W	107574	3588	0
W	112534	2082	0
W	48806	57	0
W	34700	9499	0
W	79215	6507	0
W	30052	15236	0
W	7461	71467	0
W	135346	11672	1
W	35363	238009	5
W	40477	77113	3
W	48941	38719	0
W	7464	2873	0
W	25707	69597	0
W	21288	27442	4
W	63102	4868	1
W	89309	45932	0
W	21150	1520	0
W	135619	4224	0
W	138415	1574	0
W	123175	19469	0
W	31321	15637	0
W	52434	30978	2
W	91471	1367	0
W	7471	975362	0
W	167296	2838	0
W	50076	14631	0
W	7473	2839816	6
W	88367	1553	0
W	7475	3087358	4
W	42509	3584	0
W	7477	9573	0
W	60808	7021	0
W	44589	280090	0
W	7478	657560	0
W	51070	788	0
W	53076	37575	0
W	91472	873	0
W	124303	921	1
W	155736	1844	0
W	111495	10767	0
W	28332	12952	0
W	66785	2733	0
W	81882	4270	3
W	145161	1105	0
W	157476	2261	0
W	7484	4283	0
W	23299	192684	0
W	20294	32888	0
W	39525	133938	3
W	50002	868	0
W	156062	270	4
W	78550	20779	0
W	120177	1077	0
W	97039	9259	0
W	64382	27520	3
W	7493	3680092	0
W	36318	46397	0
W	67249	13531	0
W	31378	6553	0
W	26724	57270	0
W	51391	40290	3
W	65444	24189	0
W	133057	9833	0
W	53282	34080	0
W	51943	988	0
W	59887	28871	3
W	66212	11833	0
W	100556	29478	0
W	58384	13206	0
W	44985	13397	0
W	66363	16242	0
W	120579	3485	0
W	45937	642	2
W	110767	169	0
W	134916	5145	1
W	39641	5917	3
W	145795	134	0
W	125745	25087	0
W	28407	48577	0
W	74253	2483	0
W	69749	15366	0
W	20569	270341	4
W	60852	33780	4
W	43557	3827	0
W	35288	156416	0
W	102918	1519	0
W	42750	14125	0
W	86669	7650	0
W	7511	2437	0
W	70947	3849	1
W	7512	86967	0
W	101744	11527	0
W	41447	9060	2
W	43390	71738	0
W	55209	117211	0
W	42321	8322	0
